0.57795,-0.21803
-0.15181,0.12053
0.22638,0.60297
-0.4247,0.3447
-0.01146,0.34522
-0.36891,0.75736
0.002215,0.23922
0.094125,0.17096
0.40102,0.20451
-0.30941,0.18145
0.41796,0.48197
0.086158,-0.18349
0.069243,-0.2161
0.11816,0.14342
-0.2858,-0.084936
0.28943,-0.41695
0.12592,-0.0098906
-0.56741,0.26363
-0.47818,0.32044
0.097644,0.55741
-0.0068372,0.15971
-0.20262,0.02268
-0.52838,0.071966
-0.10402,-0.10506
-0.5741,0.027977
-0.56144,-0.48605
0.099461,0.11474
0.13852,-0.096771
0.47694,0.0095283
0.37538,0.26103
0.39787,0.074908
0.24527,0.32788
-0.049368,-0.041707
-0.031587,0.49943
-0.34511,0.28882
-0.094183,0.11329
0.45048,0.32348
-0.065535,0.20894
-0.21475,-0.0026005
-0.23853,0.5412
-0.1127,0.26285
0.31481,-0.091224
-0.087053,0.40996
-0.17728,-0.17739
0.37651,-0.15489
0.47638,0.10069
0.25396,0.13117
0.40094,0.046183
-0.037693,0.23966
-0.075641,0.39996
0.012633,0.10504
-0.21422,0.3172
-0.25458,0.11532
0.15088,0.6035
0.33891,0.66058
-0.096325,0.13801
0.18747,0.4408
-0.52576,0.31491
0.2551,0.32696
0.012143,0.47202
0.083475,0.069775
-0.10552,-0.14859
0.91257,0.41906
0.15571,0.41213
0.6085,0.083894
0.56854,-0.17899
-0.092469,-0.042394
-0.11723,0.13888
-0.12624,0.44175
-0.27377,-0.010828
-0.28313,0.20678
-0.12418,0.22386
-0.23189,0.59489
0.050641,-0.18916
0.046564,-0.16948
-0.16085,-0.19818
-0.22343,0.0033303
-0.20911,0.4178
-0.13257,-0.12712
0.31881,-0.10956
0.073481,0.046034
0.39007,0.16401
0.12662,0.40961
0.27016,-0.029995
0.26008,0.22889
0.37031,0.14505
0.31617,0.26738
0.36069,-0.055526
0.47684,0.098635
0.40105,0.28563
0.12821,0.4323
0.20783,0.22089
0.16056,0.062629
0.27396,-0.047897
0.35903,-0.1227
-0.016454,-0.069275
-0.17918,0.16689
0.29798,-0.15523
0.003041,-0.30124
0.65798,-0.017768
0.42307,-0.5347
0.17726,-0.47076
0.37308,0.16563
0.4061,-0.026108
0.50779,0.025118
0.38382,-0.19044
-0.20242,-0.12109
0.27381,-0.10181
-0.20952,0.29563
0.20206,0.14726
-0.48986,0.22185
-0.32803,-0.12464
-0.47648,-0.16766
-0.047691,-0.16329
-0.38254,-0.38047
-0.23603,0.3456
-0.20731,-0.31195
0.13077,-0.22216
0.32394,-0.4104
0.50027,0.20635
0.03691,-0.076116
-0.090311,0.11766
0.00068425,-0.24341
0.32703,0.21971
0.17612,0.45488
0.23603,-0.16881
-0.068846,0.44433
-0.33856,0.21494
-0.11341,0.24029
-0.53023,0.098985
-0.48867,-0.12666
-0.4413,0.020207
-0.64768,0.24496
-1.1699,-0.20833
-0.51307,0.3182
-0.32619,0.29134
0.088205,0.15555
-0.33488,-0.383
0.34687,-0.23659
-0.58464,-0.22782
-0.14171,0.016423
-0.67724,0.14206
-0.58014,0.37557
-0.23849,-0.15926
-0.25388,0.096405
-0.3409,0.1344
-0.21586,0.35855
-0.52058,-0.32075
-0.56537,-0.2914
-0.54652,0.025128
0.021349,0.055718
-0.13731,-0.31891
-0.26867,-0.15923
0.16474,-0.31055
-0.0046262,-0.36521
-0.015866,-0.28207
-0.18391,-0.20191
-0.13903,0.16024
0.53182,0.57676
-0.051593,0.30701
-0.78578,0.27138
-0.14033,0.091322
-0.13661,-0.37983
-0.60492,0.026977
0.10416,0.28905
-0.32055,0.10924
-0.073129,-0.13758
-0.18385,0.32156
0.21151,0.67258
0.046367,-0.012308
-0.38232,-0.20736
-0.29161,0.069775
-0.12197,-0.42131
-0.58641,-0.60599
-0.21865,-0.07359
-0.45885,-0.24812
-0.31098,-0.028564
-0.097405,0.59886
-0.084033,0.65276
-0.023838,-0.15329
-0.050506,0.027587
-0.43437,-0.184
-0.14549,-0.027662
0.047402,-0.017127
-0.52552,0.044744
-0.30339,0.056459
-0.17107,-0.11488
-0.013438,-0.20088
0.19441,0.067064
-0.087613,0.13312
-0.2813,0.070466
0.39685,0.086621
-0.36205,-0.35496
0.29418,0.30041
-0.44839,0.34347
-0.26168,0.39769
0.13147,0.43981
-0.013173,0.35151
0.22166,0.40444
0.36588,0.29445
0.16933,-0.038211
-0.25127,0.026213
0.11217,0.2878
0.38619,0.50801
0.51785,0.61498
0.48039,0.40961
0.56217,0.15391
0.52773,0.47762
0.65721,0.22132
0.25579,-0.087915
-0.10572,0.19163
-0.015311,0.02173
-0.42641,-0.055796
-0.036872,0.20552
-0.71058,0.096794
-0.43657,0.3062
-0.29542,-0.14765
0.4106,-0.28004
0.4423,0.27361
0.98562,0.53779
0.53912,0.0058832
0.24753,0.25227
0.22175,-0.13246
-0.22238,0.42014
0.054501,0.27758
0.32002,0.26143
-0.046995,0.54284
-0.4966,0.11111
0.19418,-0.06091
-0.50522,-0.0014307
-0.15556,0.0039245
0.51173,0.17407
0.36463,0.0092167
0.30175,0.3536
-0.14523,0.34903
-0.18148,-0.057125
-0.1227,-0.057995
0.19375,0.20942
0.63701,0.25382
0.28255,0.19903
0.30612,0.0056645
0.20431,0.12674
0.10401,-0.05279
0.31576,0.34835
0.53284,0.23102
0.63805,0.21817
0.040134,0.59463
-0.07685,0.024768
0.14724,0.31162
-0.4882,0.28191
-0.24503,0.14489
-0.60107,0.25968
-0.096028,-0.34064
-0.31639,0.19664
0.087623,0.36704
-0.17814,0.25263
-0.055375,0.18099
-0.28702,0.14965
-0.25995,-0.15346
0.25048,-0.12495
0.72167,-0.45502
0.69746,-0.18622
0.78137,0.15951
0.23562,-0.63241
0.018779,-0.13114
-0.41082,0.086888
-0.35477,-0.11875
0.05087,-0.41917
-0.51212,-0.27716
0.33911,-0.044013
-0.19469,-0.082214
0.40986,-0.24256
0.87039,0.27634
0.016946,0.5534
0.16401,0.23453
-0.20528,-0.081935
-0.16305,0.017903
0.23508,0.095794
-0.10102,0.054539
0.18472,0.32528
0.39808,0.070241
-0.27907,-0.13304
0.084784,0.11357
0.10518,-0.33776
0.09829,0.21572
0.066393,0.52431
0.077805,0.30337
-0.14215,0.051876
-0.4721,-0.096339
-0.1384,-0.20573
0.15051,0.37434
-0.20581,-0.11858
0.16679,-0.13016
0.47232,-0.19032
-0.081622,-0.22021
-0.41714,-0.045105
0.21822,0.35038
-0.032233,0.22748
-0.20002,0.091645
-0.11938,-0.029546
-0.021486,-0.26077
0.38892,0.35681
0.30524,0.059169
0.17753,0.15405
-0.045554,0.44006
0.41966,-0.15273
0.32983,-0.14974
0.1435,-0.0023031
-0.025029,-0.13243
0.2347,0.19119
-0.39487,0.058204
-0.032027,-0.18264
0.13107,0.093173
0.022736,-0.14124
0.58887,0.026646
0.35841,0.00171
0.59532,0.21372
0.29276,-0.23271
0.30739,0.052123
0.69955,0.32195
-0.068888,0.1829
0.16512,0.15336
-0.079271,0.30919
0.10499,-0.010541
0.066012,-0.05351
-0.37986,-0.22175
0.27307,0.033403
0.27834,0.29768
-0.31756,-0.17166
0.3484,0.24358
0.14277,0.12921
0.39645,0.19409
0.3987,0.10475
-0.06032,0.39594
-0.038208,0.14906
0.1261,-0.034083
-0.012495,0.05707
-0.31485,-0.18898
0.30471,-0.13064
0.13391,-0.23874
0.52464,-0.42106
0.0057117,-0.17364
-0.086005,-0.25701
0.31122,-0.062807
0.30167,0.31363
-0.29736,-0.13386
-0.34104,0.20319
0.1805,-0.22166
0.37611,0.59149
0.10391,-0.0026222
-0.12377,0.050526
0.40087,-0.18012
-0.4544,0.044819
-0.60193,-0.047832
0.36466,0.074204
-0.41684,-0.36484
-0.18097,-0.043557
-0.1182,0.051733
-0.34151,0.013327
0.038538,-0.23611
-0.18513,-0.015432
0.59336,0.35798
-0.11954,0.066529
-0.08491,0.069753
0.075183,0.13786
0.18577,-0.12428
0.30777,0.10701
-0.040461,-0.0065554
-0.04675,-0.025866
-0.097113,0.1366
-0.32102,0.2336
-0.55942,-0.27021
-0.23554,-0.2587
-0.16924,-0.24802
-0.49238,-0.053696
0.035658,0.096192
-0.34283,-0.15133
-0.19058,0.22721
-0.83274,-0.038417
-0.3305,0.022368
-0.50681,0.013629
-0.80891,0.13908
-0.58525,0.099138
0.25723,-0.053068
-0.40325,-0.19944
-0.63659,-0.12508
0.24956,-0.43257
0.16495,-0.26518
-0.10834,0.24103
-0.22945,0.0588
0.02714,0.33862
-0.34026,0.17049
-1.1015,-0.4225
-0.32253,0.070639
-0.18598,-0.40281
-0.50458,0.045824
-0.21902,0.15272
-0.57186,0.29507
-0.020737,-0.058497
-0.63942,-0.30047
-0.13855,-0.16925
-0.59243,-0.59451
-0.27415,-0.46828
-0.21191,0.075546
-0.076643,-0.024425
-0.24999,-0.27249
0.017418,-0.22537
0.20902,-0.23766
-0.12374,-0.70234
0.053299,-0.067009
0.69971,-0.37557
0.52651,-0.050661
0.34171,-0.63573
-0.01579,-0.59091
0.14985,-0.36822
0.43787,-0.35655
-0.79347,-0.34547
0.010408,-0.21659
-0.5883,-0.73767
-0.21755,-0.30208
0.011948,-0.087823
-0.81541,-0.18294
0.026842,-0.4674
0.013755,-0.61332
-0.48991,-0.73086
-0.15556,-0.78656
0.48743,-0.19315
0.35465,-0.31436
0.41291,-0.69466
-0.15341,-0.81007
-0.3794,-0.28765
-0.29511,-0.045767
0.044774,-0.40072
0.059097,-0.062314
-0.23608,-0.18512
-0.14087,-0.3043
0.12912,-0.46995
-0.059607,0.030147
0.25953,-0.31362
-0.46135,-0.33461
-0.27502,-0.39705
-0.39732,-0.73475
0.018788,-0.54336
-0.15623,-0.65981
-0.15669,-0.2352
-1.2321,-0.18039
-0.15335,-0.33028
-0.29712,-0.25903
-0.16661,-0.39301
0.0021398,-0.53522
-0.38601,-0.27327
0.18188,-0.66226
0.17598,-0.28217
0.20958,0.032782
-0.31446,-0.23445
-0.26339,-0.1896
-0.52465,-0.018527
-0.55901,-0.81035
-0.78397,-0.34894
-0.2765,-0.15006
-0.00077321,-0.57944
0.46109,-0.015552
0.13064,-0.43442
-0.32651,-0.052851
-0.2434,-0.29327
-0.017918,-0.1518
0.57756,-0.23915
0.2357,0.095902
0.15169,-0.41495
-0.15861,-0.16704
0.5162,-0.064416
0.16877,-0.21483
-0.64043,-0.16598
0.21605,-0.53193
-0.26422,-0.70871
-0.41532,-0.65093
-0.59021,-0.64314
0.10835,-0.12024
-0.26876,-0.64567
-0.74396,-0.60853
-0.73778,-0.57847
-0.89224,-0.85202
-0.5933,-0.17711
-0.252,-0.30473
-0.094348,-0.46506
-0.49043,-0.1
0.057364,-0.14409
-0.27411,-0.40307
-0.21261,-0.57888
-0.024288,-0.60664
-0.36779,-0.39576
-0.68163,-0.76977
-0.51403,-0.53527
-0.044124,-0.58716
0.093079,-0.42871
-0.24579,-0.42537
-0.026286,-0.63848
-0.1224,-0.52863
-0.28442,-0.34484
0.16548,-0.45748
